Accuracy,Precision,Sensitivity,Specificity,F1
0.6311853619729515,0.5990687982125864,0.6130698429128958,0.6786941580756014,0.5970235672003164
0.5751353072269978,0.6043910734659945,0.6018333743863299,0.7584560286510147,0.5704797508911299
0.6829659903663698,0.6726690991585476,0.6833082016839058,0.6826029216467463,0.6740205215553103
0.6688082235785416,0.6740154371578295,0.6695843044465711,0.6236492744674282,0.6660369058680768
0.5817192252281095,0.5628695691784636,0.5765781935295926,0.5298969072164949,0.5677258278898998
