Accuracy,Precision,Sensitivity,Specificity,F1
0.5080350039777247,0.4974813121237158,0.4972526575850164,0.533627884143348,0.4908397786581148
0.5020694046482012,0.510220260137236,0.5105762056409879,0.5531237564663749,0.5002982429300558
0.43657860166399065,0.43374150390566724,0.4262617103145261,0.4586100044267375,0.4201552260023025
0.5398329585608738,0.5412954162646428,0.5411941506743279,0.507564062982402,0.5397696878510507
0.43909076356651194,0.45590657302927484,0.454781919111816,0.5249484536082474,0.438532403773643
