Accuracy,Precision,Sensitivity,Specificity,F1
0.5902943516308672,0.5827628087275643,0.5904866149903848,0.5898379970544919,0.5774446162662782
0.5342247691817893,0.5792513750130892,0.5723160763288,0.76283326701154,0.5315123420289619
0.583710407239819,0.5896731181144023,0.5996932876201059,0.5495794599380257,0.5752482679114366
0.6206231930613556,0.6203504243572352,0.6205215912982189,0.6230317999382525,0.6203334313363742
0.4899951976948935,0.49726840586154786,0.49713681507495944,0.5290721649484537,0.48677281558445207
