Accuracy,Precision,Sensitivity,Specificity,F1
0.6321543408360129,0.652121526426169,0.6877260981912144,0.7906976744186046,0.6201242499992748
0.5945337620578778,0.5716100824604832,0.5765120415982485,0.6472906403940887,0.5723832210951989
0.6663716814159292,0.6399912360378766,0.6473343211598245,0.70917225950783,0.6437289405561228
0.5321486268174475,0.5271891189180056,0.5406051421404682,0.6,0.5357423058415856
0.6831168831168831,0.703283218009152,0.6973425570506602,0.6222929936305732,0.6930604078648034
