Accuracy,Precision,Sensitivity,Specificity,F1
0.6571428571428571,0.5946960134034105,0.6554559891107079,0.7672413793103449,0.6448647103658536
0.6,0.5697472858315847,0.5476702329767023,0.5875912408759124,0.5703538296964418
0.6921397379912664,0.7300407705416658,0.6850696213278995,0.7582781456953642,0.6564877317047038
0.6435406698564593,0.5504900164865361,0.6326778511184452,0.6064814814814815,0.6154995975623778
0.7163461538461539,0.7084945706981871,0.7029226785053644,0.6509433962264151,0.6679929675210512
