Accuracy,Precision,Sensitivity,Specificity,F1
0.5571428571428572,0.5861735445836403,0.6061138838475499,0.7155172413793104,0.5452216840536512
0.5261904761904762,0.5254654300551033,0.5280721927807219,0.5218978102189781,0.5145636706838972
0.7379912663755459,0.7077523703290575,0.6897605705552725,0.8410596026490066,0.6961252653927814
0.65311004784689,0.6527551838698591,0.6528006967363403,0.6620370370370371,0.6527741972444214
0.6682692307692307,0.6712014960261805,0.6693488716241214,0.6132075471698113,0.6676469907139384
