Accuracy,Precision,Sensitivity,Specificity,F1
0.5666666666666667,0.5864857456140351,0.6073616152450091,0.6982758620689655,0.5519973743435859
0.5023809523809524,0.5060124787294384,0.5066243375662434,0.4927007299270073,0.49236347654103946
0.62882096069869,0.5797824924228918,0.5759891322805231,0.7417218543046358,0.5772246475967073
0.5598086124401914,0.5587286527514232,0.5567473414008067,0.6481481481481481,0.5544123099740452
0.6274038461538461,0.6290517742873765,0.6282371439141694,0.5849056603773585,0.627039627039627
